,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
378,537.0,3.1667328639816894,17.0,3.445968696423375,0.0003692109317596474,16.273826036377464,0.027999999999999997,49.33646011352539,0.8485549092292787,-0.0044125104323029535,1663140.125,18.2860164642334,0.0,3.445968696423375,0.30000001192092896
379,538.0,4.546569513021651,10.0,14.735288936156408,0.0006406647363546265,88.0820459340308,0.069,33.29006576538085,0.7767674922943115,0.11861469596624374,9787411.0,6.2012529373168945,0.0,14.735288936156408,0.30000001192092896
380,542.0,10.632402560699921,8.0,5.588090221129226,0.0001289559281799052,152.29010649791002,0.13,34.75118637084961,0.8821362257003782,-0.06366666406393051,6163855.5,3.802557229995728,0.0,5.588090221129226,0.30000001192092896
381,543.0,12.179542248814638,8.0,9.168510594408954,0.0001375276589161343,137.49137746408195,0.2,45.36397171020508,1.0794634819030762,0.10502006858587264,3074467.75,3.201287031173706,0.0,9.168510594408954,0.30000001192092896
382,544.0,0.19023029088099463,10.0,555.5946236782468,0.008772546689656527,158.7425732043779,0.19,41.1494369506836,0.9533838033676145,-0.03780688345432282,9455180.0,2.9364843368530287,1.0,4.863245773391088,0.30000001192092896
383,545.0,4.779561413270344,10.0,1.4612068216216862,0.00016235631351352067,15.158324012466052,0.027000000000000003,50.19842529296875,1.1199002265930178,-0.19011017680168152,5864921.5,25.25130271911621,0.0,1.4612068216216862,0.30000001192092896
384,546.0,3.5214368078721376,11.0,80.90260207115762,0.0018669831247190218,80.51257950623585,0.13,47.79402542114258,0.8623130917549133,0.26913705468177795,4335618.5,3.9294376373291016,1.0,11.559884388147902,0.30000001192092896
385,548.0,13.726418097366004,10.0,9.32378851749841,0.00013319697882140588,141.25648253999088,0.21,45.86054992675781,1.3983314037322998,0.055000677704811096,5252847.5,3.9418337345123287,0.0,9.32378851749841,0.30000001192092896
386,549.0,3.0687848069078605,16.0,4.5451832880356235,0.0001450590411075199,55.31881224625738,0.094,49.02993392944336,0.8257063627243042,-0.5206439495086671,1310592.375,5.324051380157472,0.0,4.5451832880356235,0.30000001192092896
387,550.0,4.4299649948697555,24.0,10.771562804842763,0.0004971490525312044,40.24489220084411,0.065,47.8007926940918,1.1877969503402706,0.04317360743880272,1400591.875,11.078499794006348,0.0,10.771562804842763,0.30000001192092896
388,551.0,8.876558298753375,10.0,6.875918514717038,0.00041255511088302227,37.34353006534183,0.05,43.5222282409668,1.13682758808136,0.16470359265804296,7285697.5,13.510775566101074,0.0,6.875918514717038,0.30000001192092896
389,552.0,9.197350762961765,11.0,8.602788977706327,0.00021506972444265818,90.75794960413107,0.12,43.24959945678711,1.096774935722351,0.042258650064468384,3744317.75,5.6230807304382315,0.0,8.602788977706327,0.30000001192092896
390,554.0,3.2457438911898526,12.0,10.961249153433432,0.0013153498984120118,13.366430594285214,0.025,51.43942260742188,0.7027089595794678,0.24242669343948364,4993764.0,17.684438705444336,0.0,10.961249153433432,0.30000001192092896
